Date;Check;Article;Count;Cost
11.06.2017;IT010012428;0102477;2;492
11.06.2017;IT010012429;0102486;1;446
11.06.2017;IT010012429;0105738;1;1165
11.06.2017;IT010012430;0105755;2;561
11.06.2017;IT010012430;0105759;1;975
11.06.2017;IT010012430;0102453;1;8872
11.06.2017;IT010012431;0102310;2;2109
11.06.2017;IT010012432;0102313;1;2437
11.06.2017;IT010012432;0102436;1;3784
11.06.2017;IT010012432;0102439;1;15794
11.06.2017;IT010012433;0102442;1;2907
11.06.2017;IT010012433;0102444;1;5819
11.06.2017;IT010012433;0102453;2;8872
11.06.2017;IT010012434;0102459;1;5279
11.06.2017;IT010012434;0102460;1;5279
11.06.2017;IT010012435;0102461;1;2304
11.06.2017;IT010012435;0102465;1;5279
11.06.2017;IT010012435;0102467;1;3071
11.06.2017;IT010012436;0102474;2;23309
11.06.2017;IT010012436;0101329;1;8045
11.06.2017;IT010012437;0101330;2;6349
11.06.2017;IT010012437;0101332;2;12178
11.06.2017;IT010012438;0101337;1;8414
11.06.2017;IT010012438;0102439;1;15794
11.06.2017;IT010012439;0102439;1;15794
11.06.2017;IT010012440;0102453;1;8872
11.06.2017;IT010012441;0102471;1;5279
11.06.2017;IT010012442;0102442;1;2907
11.06.2017;IT010012442;0101326;1;6571
11.06.2017;IT010012442;0101339;2;5669
11.06.2017;IT010012443;0100595;1;1483
11.06.2017;IT010012444;0102384;2;8374
11.06.2017;IT010012445;0105747;1;742
11.06.2017;IT010012445;0105759;1;975
11.06.2017;IT010012445;0109013;1;1059
11.06.2017;IT010012446;0110143;2;2119
11.06.2017;IT010012446;0110145;1;2808
11.06.2017;IT010012447;0102307;1;2109
11.06.2017;IT010012448;0102308;1;2109
11.06.2017;IT010012448;0102309;1;2109
11.06.2017;IT010012449;0102310;1;2109
11.06.2017;IT010012450;0102311;1;2437
11.06.2017;IT010012450;0102312;1;4017
11.06.2017;IT010012451;0102313;1;2437
11.06.2017;IT010012451;0102317;2;2851
11.06.2017;IT010012452;0101326;1;6571
11.06.2017;IT010012453;0101329;1;8045
11.06.2017;IT010012453;0101330;1;6349
11.06.2017;IT010012454;0101332;1;12178
11.06.2017;IT010012455;0101339;1;5669
11.06.2017;IT010012455;0101341;1;4600
11.06.2017;IT010012455;0102341;1;1058
11.06.2017;IT010012456;0102436;1;3784
11.06.2017;IT010012456;0102439;1;15794
11.06.2017;IT010012456;0102440;1;9328
11.06.2017;IT010012457;0102442;1;2907
11.06.2017;IT010012458;0102447;2;2907
11.06.2017;IT010012459;0102453;1;8872
11.06.2017;IT010012459;0102454;1;5819
11.06.2017;IT010012460;0102467;1;3071
11.06.2017;IT010012461;0102469;1;5279
11.06.2017;IT010012461;0102470;2;5279
11.06.2017;IT010012462;0102471;1;5279
11.06.2017;IT010012462;0102486;1;446
11.06.2017;IT010012463;0102492;1;1367
11.06.2017;IT010012463;0102493;1;1367
11.06.2017;IT010012464;0102548;1;46725
11.06.2017;IT010012465;0102549;1;492
11.06.2017;IT010012466;0102584;2;1850
11.06.2017;IT010012466;0102721;1;1320
11.06.2017;IT010012466;0102722;1;1367
11.06.2017;IT010012467;0102723;1;446
11.06.2017;IT010012467;0111513;1;2894
12.06.2017;IT010012468;0101329;1;8045
13.06.2017;IT010012469;0102439;1;15794
13.06.2017;IT010012469;0102427;1;5313
13.06.2017;IT010012470;0102436;1;3784
13.06.2017;IT010012471;0102438;1;3784
13.06.2017;IT010012472;0102442;1;2907
13.06.2017;IT010012472;0102447;1;2907
13.06.2017;IT010012472;0102474;1;23309
13.06.2017;IT010012473;0101330;2;6349
13.06.2017;IT010012474;0101336;1;14075
13.06.2017;IT010012474;0101337;1;8414
13.06.2017;IT010012475;0101339;1;5669
13.06.2017;IT010012476;0111515;1;1283
13.06.2017;IT010012476;0102444;1;5819
13.06.2017;IT010012476;0102453;1;8872
13.06.2017;IT010012476;0102461;1;2304
15.06.2017;IT010012477;0102306;1;2109
15.06.2017;IT010012477;0102307;1;2109
15.06.2017;IT010012477;0102308;1;2109
15.06.2017;IT010012478;0102309;2;2109
15.06.2017;IT010012479;0102312;2;4017
15.06.2017;IT010012479;0102317;1;2851
15.06.2017;IT010012480;0100595;1;1483
15.06.2017;IT010012480;0109013;1;1059
15.06.2017;IT010012480;0102310;1;2109
15.06.2017;IT010012481;0102311;1;2437
15.06.2017;IT010012482;0102313;2;2437
16.06.2017;IT010012482;0102723;1;446
16.06.2017;IT010012482;0102341;1;1058
16.06.2017;IT010012483;0102493;1;1367
16.06.2017;IT010012484;0102584;1;1850
16.06.2017;IT010012484;0102478;1;492
16.06.2017;IT010012485;0102486;1;446
16.06.2017;IT010012485;0102492;1;1367
16.06.2017;IT010012485;0102548;1;46725
16.06.2017;IT010012486;0102549;1;492
16.06.2017;IT010012486;0102721;2;1320
16.06.2017;IT010012487;0102722;1;1367
16.06.2017;IT010012487;0101326;1;6571
16.06.2017;IT010012488;0101329;1;8045
16.06.2017;IT010012489;0101330;1;6349
16.06.2017;IT010012490;0101332;1;12178
16.06.2017;IT010012490;0101339;1;5669
16.06.2017;IT010012491;0101341;1;4600
16.06.2017;IT010012491;0111513;1;2894
16.06.2017;IT010012491;0102439;1;15794
16.06.2017;IT010012492;0102453;1;8872
16.06.2017;IT010012492;0102384;2;8374
16.06.2017;IT010012492;0105747;1;742
16.06.2017;IT010012493;0105759;1;975
16.06.2017;IT010012494;0110143;2;2119
16.06.2017;IT010012495;0110145;1;2808
16.06.2017;IT010012496;0102440;1;9328
16.06.2017;IT010012496;0102442;1;2907
16.06.2017;IT010012496;0102447;1;2907
16.06.2017;IT010012497;0102454;1;5819
16.06.2017;IT010012497;0102467;1;3071
16.06.2017;IT010012497;0102469;1;5279
16.06.2017;IT010012498;0102470;1;5279
16.06.2017;IT010012498;0102471;1;5279
16.06.2017;IT010012499;0102436;1;3784
17.06.2017;IT010012499;0102310;1;2109
17.06.2017;IT010012500;0100649;1;1059
17.06.2017;IT010012500;0101041;2;1907
17.06.2017;IT010012501;0102477;1;492
17.06.2017;IT010012501;0102486;1;446
17.06.2017;IT010012501;0102491;1;1320
17.06.2017;IT010012502;0102492;1;1367
17.06.2017;IT010012503;0102493;1;1367
17.06.2017;IT010012503;0102584;1;1850
17.06.2017;IT010012504;0102721;1;1320
17.06.2017;IT010012505;0102722;1;1367
17.06.2017;IT010012506;0102723;1;446
17.06.2017;IT010012507;0105736;1;2547
17.06.2017;IT010012507;0105738;1;1165
17.06.2017;IT010012507;0105755;2;561
17.06.2017;IT010012508;0105759;1;975
17.06.2017;IT010012509;0102307;2;2109
17.06.2017;IT010012509;0102308;1;2109
17.06.2017;IT010012510;0102309;2;2109
17.06.2017;IT010012511;0102310;1;2109
17.06.2017;IT010012511;0102313;1;2437
17.06.2017;IT010012511;0102339;1;2109
17.06.2017;IT010012512;0100595;1;1483
17.06.2017;IT010012513;0100601;1;1059
17.06.2017;IT010012513;0102392;1;46725
17.06.2017;IT010012513;0102397;1;46624
17.06.2017;IT010012513;0102584;1;1850
17.06.2017;IT010012514;0105757;2;2547
17.06.2017;IT010012515;0105759;2;975
17.06.2017;IT010012515;0110142;1;1377
17.06.2017;IT010012516;0109013;1;1059
17.06.2017;IT010012516;0100595;1;1483
17.06.2017;IT010012517;0101028;1;2205
17.06.2017;IT010012518;0101041;2;1907
17.06.2017;IT010012518;0105738;1;1165
17.06.2017;IT010012519;0102313;1;2437
17.06.2017;IT010012519;0102341;1;1058
17.06.2017;IT010012520;0102493;1;1367
17.06.2017;IT010012521;0102306;2;2109
17.06.2017;IT010012521;0102307;1;2109
17.06.2017;IT010012522;0102308;1;2109
17.06.2017;IT010012522;0102309;1;2109
17.06.2017;IT010012523;0102310;2;2109
17.06.2017;IT010012523;0102311;1;2437
17.06.2017;IT010012524;0102312;2;4017
17.06.2017;IT010012524;0102313;1;2437
18.06.2017;IT010012525;0102419;1;5279
18.06.2017;IT010012526;0102425;1;3784
18.06.2017;IT010012526;0102431;2;3784
18.06.2017;IT010012527;0102436;1;3784
18.06.2017;IT010012527;0102437;1;2907
18.06.2017;IT010012527;0102442;1;2907
18.06.2017;IT010012527;0102467;1;3071
18.06.2017;IT010012528;0101329;1;8045
18.06.2017;IT010012528;0101330;1;6349
18.06.2017;IT010012529;0101336;1;14075
18.06.2017;IT010012530;0101337;1;8414
18.06.2017;IT010012530;0101339;1;5669
18.06.2017;IT010012531;0102474;1;23309
18.06.2017;IT010012531;0111515;1;1283
18.06.2017;IT010012531;0101326;1;6571
18.06.2017;IT010012532;0101339;1;5669
18.06.2017;IT010012532;0105755;1;561
18.06.2017;IT010012533;0110134;1;403
18.06.2017;IT010012534;0101326;1;6571
18.06.2017;IT010012535;0102427;1;5313
18.06.2017;IT010012536;0102436;2;3784
18.06.2017;IT010012536;0102438;1;3784
18.06.2017;IT010012537;0102439;1;15794
18.06.2017;IT010012537;0102442;1;2907
18.06.2017;IT010012538;0102444;1;5819
18.06.2017;IT010012539;0102447;1;2907
18.06.2017;IT010012539;0102453;1;8872
18.06.2017;IT010012540;0102460;1;5279
18.06.2017;IT010012540;0102461;2;2304
18.06.2017;IT010012540;0102416;1;5279
18.06.2017;IT010012540;0110491;1;928
18.06.2017;IT010012541;0100595;1;1483
18.06.2017;IT010012542;0100597;2;2841
18.06.2017;IT010012542;0100601;1;1059
18.06.2017;IT010012542;0105743;1;529
18.06.2017;IT010012543;0105747;1;742
18.06.2017;IT010012543;0109013;1;1059
18.06.2017;IT010012544;0102436;1;3784
18.06.2017;IT010012544;0102442;1;2907
18.06.2017;IT010012545;0102447;1;2907
18.06.2017;IT010012545;0102452;1;2907
18.06.2017;IT010012546;0102469;1;5279
18.06.2017;IT010012547;0102470;1;5279
18.06.2017;IT010012548;0102369;1;8374
18.06.2017;IT010012549;0110141;1;2119
18.06.2017;IT010012549;0110143;1;2119
18.06.2017;IT010012550;0102377;2;46624
18.06.2017;IT010012550;0102378;2;46624
18.06.2017;IT010012550;0102396;2;46624
18.06.2017;IT010012550;0102398;1;46624
18.06.2017;IT010012551;0102480;1;1367
18.06.2017;IT010012551;0102492;1;1367
18.06.2017;IT010012552;0102493;1;1367
18.06.2017;IT010012552;0102549;1;492
18.06.2017;IT010012552;0102584;1;1850
18.06.2017;IT010012553;0102721;1;1320
18.06.2017;IT010012553;0102722;1;1367
18.06.2017;IT010012554;0102723;1;446
18.06.2017;IT010012555;0103152;1;8374
18.06.2017;IT010012555;0101329;2;8045
18.06.2017;IT010012555;0101332;1;12178
18.06.2017;IT010012555;0101336;1;14075
18.06.2017;IT010012556;0101339;1;5669
18.06.2017;IT010012557;0111513;1;2894
19.06.2017;IT010012557;0101329;1;8045
19.06.2017;IT010012558;0101330;1;6349
19.06.2017;IT010012559;0101332;1;12178
19.06.2017;IT010012559;0101339;1;5669
19.06.2017;IT010012560;0111515;1;1283
19.06.2017;IT010012560;0102306;1;2109
19.06.2017;IT010012561;0102307;1;2109
19.06.2017;IT010012562;0102308;1;2109
19.06.2017;IT010012562;0102309;1;2109
19.06.2017;IT010012563;0102310;2;2109
19.06.2017;IT010012563;0102311;1;2437
19.06.2017;IT010012563;0102312;1;4017
19.06.2017;IT010012564;0102313;2;2437
19.06.2017;IT010012564;0102459;1;5279
19.06.2017;IT010012565;0102378;1;46624
19.06.2017;IT010012566;0102396;1;46624
19.06.2017;IT010012566;0102397;1;46624
19.06.2017;IT010012567;0102398;1;46624
19.06.2017;IT010012567;0102478;1;492
19.06.2017;IT010012567;0102479;1;492
19.06.2017;IT010012568;0102481;1;1850
19.06.2017;IT010012568;0105734;2;561
19.06.2017;IT010012568;0105755;1;561
19.06.2017;IT010012569;0110142;1;1377
19.06.2017;IT010012569;0102439;1;15794
19.06.2017;IT010012570;0102453;1;8872
19.06.2017;IT010012570;0102471;1;5279
19.06.2017;IT010012571;0102482;2;1850
19.06.2017;IT010012571;0102484;1;1850
19.06.2017;IT010012572;0102485;1;446
19.06.2017;IT010012573;0102487;1;1850
19.06.2017;IT010012573;0102488;1;1850
19.06.2017;IT010012573;0102489;1;1320
19.06.2017;IT010012573;0102491;1;1320
19.06.2017;IT010012574;0102492;1;1367
19.06.2017;IT010012575;0102493;2;1367
19.06.2017;IT010012575;0102548;1;46725
19.06.2017;IT010012575;0102549;1;492
19.06.2017;IT010012576;0102584;1;1850
19.06.2017;IT010012576;0102721;1;1320
19.06.2017;IT010012577;0102722;2;1367
19.06.2017;IT010012578;0102723;2;446
19.06.2017;IT010012579;0103152;1;8374
19.06.2017;IT010012580;0110488;1;809
19.06.2017;IT010012580;0110494;1;2655
19.06.2017;IT010012581;0110495;1;2449
19.06.2017;IT010012581;0102443;1;3784
19.06.2017;IT010012581;0102447;1;2907
19.06.2017;IT010012582;0102448;1;2907
19.06.2017;IT010012582;0102469;1;5279
19.06.2017;IT010012583;0102470;1;5279
20.06.2017;IT010012584;0102440;1;9328
20.06.2017;IT010012585;0100649;1;1059
20.06.2017;IT010012586;0102381;1;8374
20.06.2017;IT010012586;0102384;1;8374
20.06.2017;IT010012586;0102478;1;492
20.06.2017;IT010012587;0105755;1;561
20.06.2017;IT010012588;0105757;1;2547
20.06.2017;IT010012588;0105759;1;975
20.06.2017;IT010012589;0109013;2;1059
20.06.2017;IT010012589;0100597;1;2841
20.06.2017;IT010012590;0101041;2;1907
20.06.2017;IT010012590;0110485;1;747
20.06.2017;IT010012591;0110488;2;809
20.06.2017;IT010012591;0110491;1;928
20.06.2017;IT010012592;0110496;1;1272
20.06.2017;IT010012592;0102436;1;3784
20.06.2017;IT010012592;0102447;2;2907
20.06.2017;IT010012593;0102454;1;5819
20.06.2017;IT010012593;0102467;1;3071
20.06.2017;IT010012593;0102439;2;15794
20.06.2017;IT010012594;0102442;1;2907
20.06.2017;IT010012594;0102453;1;8872
20.06.2017;IT010012595;0101341;1;4600
20.06.2017;IT010012595;0111515;1;1283
21.06.2017;IT010012596;0102341;2;1058
21.06.2017;IT010012597;0102392;1;46725
21.06.2017;IT010012597;0102397;1;46624
21.06.2017;IT010012597;0102493;1;1367
21.06.2017;IT010012598;0102584;1;1850
21.06.2017;IT010012598;0105738;1;1165
21.06.2017;IT010012599;0105757;2;2547
21.06.2017;IT010012599;0105759;1;975
21.06.2017;IT010012599;0110142;1;1377
21.06.2017;IT010012599;0102439;1;15794
21.06.2017;IT010012600;0102453;1;8872
21.06.2017;IT010012601;0102471;2;5279
21.06.2017;IT010012601;0102314;1;4017
21.06.2017;IT010012601;0102320;1;2109
21.06.2017;IT010012602;0102322;1;2109
21.06.2017;IT010012602;0102323;1;1695
21.06.2017;IT010012603;0102326;1;2085
21.06.2017;IT010012603;0100595;1;1483
21.06.2017;IT010012604;0101028;1;2205
21.06.2017;IT010012604;0101041;1;1907
21.06.2017;IT010012605;0102329;1;2119
21.06.2017;IT010012605;0102330;1;2119
21.06.2017;IT010012606;0102332;1;2119
21.06.2017;IT010012606;0102333;1;2119
21.06.2017;IT010012606;0102335;1;2119
21.06.2017;IT010012606;0102338;1;2109
21.06.2017;IT010012607;0102578;1;2109
21.06.2017;IT010012607;0102327;1;2085
21.06.2017;IT010012607;0102419;1;5279
21.06.2017;IT010012608;0102420;1;5313
21.06.2017;IT010012608;0102425;1;3784
21.06.2017;IT010012608;0102426;1;3784
21.06.2017;IT010012609;0102431;1;3784
21.06.2017;IT010012610;0102432;1;5313
21.06.2017;IT010012610;0102440;2;9328
21.06.2017;IT010012611;0102474;1;23309
21.06.2017;IT010012612;0102310;2;2109
21.06.2017;IT010012612;0102313;2;2437
21.06.2017;IT010012612;0101326;1;6571
21.06.2017;IT010012613;0101339;1;5669
22.06.2017;IT010012613;0102437;1;2907
22.06.2017;IT010012613;0102447;1;2907
22.06.2017;IT010012614;0102465;1;5279
22.06.2017;IT010012615;0102439;1;15794
22.06.2017;IT010012616;0102444;1;5819
22.06.2017;IT010012617;0102453;1;8872
22.06.2017;IT010012617;0102459;1;5279
22.06.2017;IT010012617;0102460;1;5279
22.06.2017;IT010012618;0102461;1;2304
22.06.2017;IT010012618;0100595;1;1483
22.06.2017;IT010012618;0100597;1;2841
22.06.2017;IT010012618;0100601;1;1059
22.06.2017;IT010012618;0102306;1;2109
22.06.2017;IT010012619;0102307;1;2109
22.06.2017;IT010012619;0102308;1;2109
22.06.2017;IT010012620;0102309;1;2109
22.06.2017;IT010012621;0102310;1;2109
22.06.2017;IT010012621;0102311;1;2437
22.06.2017;IT010012621;0102312;1;4017
22.06.2017;IT010012622;0102313;1;2437
22.06.2017;IT010012622;0105743;1;529
22.06.2017;IT010012622;0105747;1;742
22.06.2017;IT010012622;0105755;1;561
22.06.2017;IT010012623;0109013;1;1059
22.06.2017;IT010012623;0110134;2;403
22.06.2017;IT010012624;0102369;1;8374
22.06.2017;IT010012625;0102377;1;46624
22.06.2017;IT010012626;0102378;1;46624
22.06.2017;IT010012626;0102396;1;46624
22.06.2017;IT010012626;0102398;1;46624
22.06.2017;IT010012627;0102480;2;1367
22.06.2017;IT010012627;0102549;1;492
22.06.2017;IT010012627;0110141;2;2119
22.06.2017;IT010012628;0110143;1;2119
22.06.2017;IT010012629;0102492;1;1367
22.06.2017;IT010012629;0102493;1;1367
22.06.2017;IT010012630;0102584;1;1850
22.06.2017;IT010012631;0102721;1;1320
22.06.2017;IT010012631;0102722;1;1367
22.06.2017;IT010012631;0102723;1;446
22.06.2017;IT010012632;0103152;1;8374
22.06.2017;IT010012632;0101326;1;6571
22.06.2017;IT010012633;0101329;1;8045
22.06.2017;IT010012633;0101332;1;12178
22.06.2017;IT010012634;0101336;1;14075
22.06.2017;IT010012634;0101339;2;5669
22.06.2017;IT010012634;0111513;1;2894
22.06.2017;IT010012634;0102419;1;5279
22.06.2017;IT010012635;0102425;1;3784
22.06.2017;IT010012635;0102431;1;3784
22.06.2017;IT010012636;0102436;1;3784
22.06.2017;IT010012636;0102437;1;2907
22.06.2017;IT010012637;0102439;1;15794
22.06.2017;IT010012637;0102442;2;2907
22.06.2017;IT010012637;0102443;1;3784
22.06.2017;IT010012638;0102447;1;2907
22.06.2017;IT010012639;0102448;1;2907
22.06.2017;IT010012639;0102453;1;8872
22.06.2017;IT010012640;0102467;1;3071
22.06.2017;IT010012641;0102469;1;5279
22.06.2017;IT010012641;0102470;1;5279
22.06.2017;IT010012642;0102471;1;5279
23.06.2017;IT010012643;0100595;1;1483
23.06.2017;IT010012643;0100597;2;2841
23.06.2017;IT010012643;0100601;1;1059
23.06.2017;IT010012644;0102369;1;8374
23.06.2017;IT010012644;0102377;1;46624
23.06.2017;IT010012645;0102378;1;46624
23.06.2017;IT010012645;0102396;1;46624
23.06.2017;IT010012645;0102398;1;46624
23.06.2017;IT010012646;0102480;1;1367
23.06.2017;IT010012646;0102549;1;492
23.06.2017;IT010012646;0102584;1;1850
23.06.2017;IT010012647;0102721;1;1320
23.06.2017;IT010012647;0102723;1;446
23.06.2017;IT010012648;0103152;1;8374
23.06.2017;IT010012649;0105743;1;529
23.06.2017;IT010012650;0105747;1;742
23.06.2017;IT010012650;0105755;1;561
23.06.2017;IT010012650;0109013;1;1059
23.06.2017;IT010012651;0110134;1;403
23.06.2017;IT010012651;0110141;1;2119
23.06.2017;IT010012652;0110143;1;2119
23.06.2017;IT010012652;0102492;1;1367
23.06.2017;IT010012652;0102493;1;1367
23.06.2017;IT010012653;0102416;2;5279
23.06.2017;IT010012653;0102436;1;3784
23.06.2017;IT010012654;0102439;1;15794
23.06.2017;IT010012655;0102442;1;2907
23.06.2017;IT010012655;0102447;1;2907
23.06.2017;IT010012656;0102452;1;2907
23.06.2017;IT010012656;0102453;1;8872
23.06.2017;IT010012656;0102469;1;5279
23.06.2017;IT010012657;0102470;1;5279
23.06.2017;IT010012658;0102471;1;5279
23.06.2017;IT010012658;0102309;1;2109
23.06.2017;IT010012658;0102310;1;2109
23.06.2017;IT010012659;0102313;1;2437
23.06.2017;IT010012660;0102306;1;2109
23.06.2017;IT010012660;0102307;1;2109
23.06.2017;IT010012661;0102308;1;2109
23.06.2017;IT010012661;0102311;1;2437
23.06.2017;IT010012662;0102312;1;4017
23.06.2017;IT010012663;0102722;1;1367
24.06.2017;IT010012664;0102378;1;46624
24.06.2017;IT010012664;0102396;2;46624
24.06.2017;IT010012665;0102397;1;46624
24.06.2017;IT010012665;0102398;1;46624
24.06.2017;IT010012666;0102478;1;492
24.06.2017;IT010012666;0102479;1;492
24.06.2017;IT010012667;0102481;1;1850
24.06.2017;IT010012667;0102482;1;1850
24.06.2017;IT010012668;0102484;1;1850
24.06.2017;IT010012668;0102485;1;446
24.06.2017;IT010012668;0102487;1;1850
24.06.2017;IT010012669;0102488;1;1850
24.06.2017;IT010012670;0102489;2;1320
24.06.2017;IT010012670;0102491;2;1320
24.06.2017;IT010012671;0102492;1;1367
24.06.2017;IT010012671;0102493;1;1367
24.06.2017;IT010012671;0102548;1;46725
24.06.2017;IT010012671;0102549;1;492
24.06.2017;IT010012671;0105734;1;561
24.06.2017;IT010012672;0105755;2;561
24.06.2017;IT010012672;0110142;1;1377
24.06.2017;IT010012673;0102309;1;2109
24.06.2017;IT010012673;0102310;1;2109
24.06.2017;IT010012674;0102311;1;2437
24.06.2017;IT010012675;0102312;1;4017
24.06.2017;IT010012675;0102313;1;2437
24.06.2017;IT010012676;0102332;1;2119
24.06.2017;IT010012677;0102333;1;2119
24.06.2017;IT010012677;0102334;1;2437
24.06.2017;IT010012678;0102335;1;2119
24.06.2017;IT010012678;0102306;1;2109
24.06.2017;IT010012678;0102307;1;2109
24.06.2017;IT010012679;0102308;1;2109
24.06.2017;IT010012679;0110491;1;928
24.06.2017;IT010012680;0102584;1;1850
24.06.2017;IT010012680;0102721;2;1320
24.06.2017;IT010012681;0102722;1;1367
24.06.2017;IT010012681;0102723;1;446
24.06.2017;IT010012681;0103152;1;8374
24.06.2017;IT010012682;0101329;1;8045
24.06.2017;IT010012682;0101330;1;6349
24.06.2017;IT010012682;0101332;1;12178
24.06.2017;IT010012682;0101339;1;5669
24.06.2017;IT010012682;0102436;1;3784
24.06.2017;IT010012682;0102439;1;15794
24.06.2017;IT010012683;0102440;1;9328
24.06.2017;IT010012684;0102442;2;2907
24.06.2017;IT010012685;0102447;1;2907
24.06.2017;IT010012685;0102453;1;8872
24.06.2017;IT010012686;0102454;1;5819
24.06.2017;IT010012687;0102467;1;3071
24.06.2017;IT010012687;0111515;1;1283
24.06.2017;IT010012687;0102419;1;5279
24.06.2017;IT010012688;0102425;1;3784
24.06.2017;IT010012688;0102431;1;3784
24.06.2017;IT010012689;0102467;1;3071
24.06.2017;IT010012689;0110491;2;928
24.06.2017;IT010012690;0100597;1;2841
24.06.2017;IT010012690;0101041;1;1907
24.06.2017;IT010012691;0105755;2;561
24.06.2017;IT010012691;0110488;1;809
24.06.2017;IT010012692;0110495;1;2449
24.06.2017;IT010012693;0102436;1;3784
24.06.2017;IT010012693;0102437;1;2907
24.06.2017;IT010012693;0102439;1;15794
24.06.2017;IT010012694;0102442;1;2907
24.06.2017;IT010012694;0102443;1;3784
24.06.2017;IT010012694;0102447;1;2907
24.06.2017;IT010012695;0102448;1;2907
24.06.2017;IT010012695;0102453;1;8872
24.06.2017;IT010012696;0102469;2;5279
24.06.2017;IT010012696;0102470;1;5279
24.06.2017;IT010012696;0102471;1;5279
24.06.2017;IT010012697;0101326;1;6571
24.06.2017;IT010012698;0101329;1;8045
24.06.2017;IT010012698;0101332;1;12178
24.06.2017;IT010012698;0101336;1;14075
24.06.2017;IT010012699;0101339;1;5669
24.06.2017;IT010012700;0111513;1;2894
24.06.2017;IT010012701;0102338;1;2109
24.06.2017;IT010012701;0102578;1;2109
24.06.2017;IT010012701;0102307;1;2109
24.06.2017;IT010012702;0102310;1;2109
24.06.2017;IT010012703;0102313;1;2437
